GMT Time Correction = -28800
Lg20 (Basic Log) Log:
Rec #,Date ,Time,       IntTemp [C],       WetDryState
  10764,8/16/2012, 07:53:59,              6.11,                 0
  10765,8/16/2012, 07:54:29,              8.73,                 0
  10766,8/16/2012, 07:54:59,             11.41,                 0
  10767,8/16/2012, 07:55:29,             11.97,                 0
  10768,8/16/2012, 07:55:59,             11.97,                 0
  10769,8/16/2012, 07:56:29,             11.97,                 0
  10770,8/16/2012, 07:56:59,             11.97,                 0
  10771,8/16/2012, 07:57:29,             11.97,                 0
  10772,8/16/2012, 07:57:59,             11.97,                 0
  10773,8/16/2012, 07:58:29,             11.97,                 0
  10774,8/16/2012, 07:58:59,             11.97,                 0
  10775,8/16/2012, 07:59:29,             11.97,                 0
  10776,8/16/2012, 07:59:59,             11.97,                 0
  10777,8/16/2012, 08:00:29,             11.97,                 0
  10778,8/16/2012, 08:00:59,             11.97,                 0
  10779,8/16/2012, 08:01:29,             11.97,                 0
  10780,8/16/2012, 08:01:59,              8.64,                 0
  10781,8/16/2012, 08:02:29,              6.34,                 0
  10782,8/16/2012, 08:02:59,              8.92,                 0
  10783,8/16/2012, 08:03:29,             11.64,                 1
  10784,8/16/2012, 08:03:59,              9.06,                 1
  10785,8/16/2012, 08:04:29,              9.02,                 0
  10786,8/16/2012, 08:04:59,              6.53,                 0
  10787,8/16/2012, 08:05:29,              8.03,                 0
  10788,8/16/2012, 08:05:59,             11.13,                 0
  10789,8/16/2012, 08:06:29,             11.97,                 0
  10790,8/16/2012, 08:06:59,              8.59,                 0
  10791,8/16/2012, 08:07:29,              7.33,                 0
  10792,8/16/2012, 08:07:59,              7.09,                 0
  10793,8/16/2012, 08:08:29,              7.00,                 0
  10794,8/16/2012, 08:08:59,              8.64,                 1
  10795,8/16/2012, 08:09:29,             10.89,                 1
  10796,8/16/2012, 08:09:59,              7.47,                 0
  10797,8/16/2012, 08:10:29,              6.30,                 0
  10798,8/16/2012, 08:10:59,              6.06,                 0
  10799,8/16/2012, 08:11:29,              6.02,                 0
  10800,8/16/2012, 08:11:59,              6.02,                 0
  10801,8/16/2012, 08:12:29,              7.80,                 1
  10802,8/16/2012, 08:12:59,              9.91,                 1
  10803,8/16/2012, 08:13:29,             10.94,                 1
  10804,8/16/2012, 08:13:59,             11.59,                 1
  10805,8/16/2012, 08:14:29,             11.97,                 1
  10806,8/16/2012, 08:14:59,             11.59,                 0
  10807,8/16/2012, 08:15:29,             10.89,                 0
  10808,8/16/2012, 08:15:59,             10.75,                 0
  10809,8/16/2012, 08:16:29,             10.66,                 0
  10810,8/16/2012, 08:16:59,             10.70,                 0
  10811,8/16/2012, 08:17:29,             10.70,                 0
  10812,8/16/2012, 08:17:59,             10.66,                 0
  10813,8/16/2012, 08:18:29,             10.66,                 0
  10814,8/16/2012, 08:18:59,             10.66,                 0
  10815,8/16/2012, 08:19:29,             10.66,                 0
  10816,8/16/2012, 08:19:59,             10.66,                 0
  10817,8/16/2012, 08:20:29,             10.70,                 0
  10818,8/16/2012, 08:20:59,             10.89,                 1
  10819,8/16/2012, 08:21:29,             11.97,                 1
  10820,8/16/2012, 08:21:59,             11.97,                 0
  10821,8/16/2012, 08:22:29,              8.22,                 0
  10822,8/16/2012, 08:22:59,              7.47,                 0
  10823,8/16/2012, 08:23:29,              7.33,                 0
  10824,8/16/2012, 08:23:59,              7.42,                 0
  10825,8/16/2012, 08:24:29,             10.33,                 0
  10826,8/16/2012, 08:24:59,             11.97,                 0
  10827,8/16/2012, 08:25:29,             11.97,                 0
  10828,8/16/2012, 08:25:59,              8.73,                 1
  10829,8/16/2012, 08:26:29,             10.42,                 1
  10830,8/16/2012, 08:26:59,             11.97,                 1
  10831,8/16/2012, 08:27:29,              7.70,                 0
  10832,8/16/2012, 08:27:59,              5.88,                 0
  10833,8/16/2012, 08:28:29,              5.97,                 0
  10834,8/16/2012, 08:28:59,              6.02,                 0
  10835,8/16/2012, 08:29:29,              6.06,                 0
  10836,8/16/2012, 08:29:59,              6.06,                 0
  10837,8/16/2012, 08:30:29,              6.11,                 0
  10838,8/16/2012, 08:30:59,              6.11,                 0
  10839,8/16/2012, 08:31:29,              6.11,                 0
  10840,8/16/2012, 08:31:59,              6.11,                 0
  10841,8/16/2012, 08:32:29,              6.11,                 0
  10842,8/16/2012, 08:32:59,              6.11,                 0
  10843,8/16/2012, 08:33:29,              6.11,                 0
  10844,8/16/2012, 08:33:59,              7.09,                 1
  10845,8/16/2012, 08:34:29,              6.58,                 0
  10846,8/16/2012, 08:34:59,              6.06,                 0
  10847,8/16/2012, 08:35:29,              5.92,                 0
  10848,8/16/2012, 08:35:59,              5.97,                 0
  10849,8/16/2012, 08:36:29,              5.97,                 0
  10850,8/16/2012, 08:36:59,              5.97,                 0
  10851,8/16/2012, 08:37:29,              6.02,                 0
  10852,8/16/2012, 08:37:59,              5.97,                 0
  10853,8/16/2012, 08:38:29,              6.02,                 0
  10854,8/16/2012, 08:38:59,              6.02,                 0
  10855,8/16/2012, 08:39:29,              6.81,                 1
  10856,8/16/2012, 08:39:59,              9.16,                 1
  10857,8/16/2012, 08:40:29,             10.52,                 0
  10858,8/16/2012, 08:40:59,             10.61,                 1
  10859,8/16/2012, 08:41:29,             11.08,                 1
  10860,8/16/2012, 08:41:59,             11.92,                 1
  10861,8/16/2012, 08:42:29,             11.97,                 1
  10862,8/16/2012, 08:42:59,             11.97,                 1
  10863,8/16/2012, 08:43:29,             11.97,                 1
  10864,8/16/2012, 08:43:59,             11.97,                 1
  10865,8/16/2012, 08:44:29,             11.97,                 1
  10866,8/16/2012, 08:44:59,             11.97,                 1
  10867,8/16/2012, 08:45:29,             11.97,                 1
  10868,8/16/2012, 08:45:59,             11.97,                 1
  10869,8/16/2012, 08:46:29,             11.97,                 1
  10870,8/16/2012, 08:46:59,             11.97,                 1
  10871,8/16/2012, 08:47:29,             11.97,                 1
  10872,8/16/2012, 08:47:59,             11.97,                 1
  10873,8/16/2012, 08:48:29,             11.97,                 1
  10874,8/16/2012, 08:48:59,             11.97,                 1
  10875,8/16/2012, 08:49:29,             11.97,                 1
  10876,8/16/2012, 08:49:59,             11.97,                 1
  10877,8/16/2012, 08:50:29,             11.97,                 1
  10878,8/16/2012, 08:50:59,             11.97,                 1
  10879,8/16/2012, 08:51:29,             11.97,                 1
  10880,8/16/2012, 08:51:59,             11.97,                 1
  10881,8/16/2012, 08:52:29,             11.97,                 1
  10882,8/16/2012, 08:52:59,             11.97,                 1
  10883,8/16/2012, 08:53:29,             11.97,                 1
  10884,8/16/2012, 08:53:59,             11.97,                 1
  10885,8/16/2012, 08:54:29,             11.97,                 1
  10886,8/16/2012, 08:54:59,             11.97,                 1
  10887,8/16/2012, 08:55:29,             11.97,                 1
  10888,8/16/2012, 08:55:59,             11.97,                 1
  10889,8/16/2012, 08:56:29,             11.97,                 1
  10890,8/16/2012, 08:56:59,             11.97,                 1
  10891,8/16/2012, 08:57:29,             11.97,                 1
  10892,8/16/2012, 08:57:59,             11.97,                 1
  10893,8/16/2012, 08:58:29,             11.97,                 1
  10894,8/16/2012, 08:58:59,             11.97,                 1
  10895,8/16/2012, 08:59:29,             11.97,                 1
  10896,8/16/2012, 08:59:59,             11.97,                 1
  10897,8/16/2012, 09:00:29,             11.97,                 1
  10898,8/16/2012, 09:00:59,             11.97,                 1
  10899,8/16/2012, 09:01:29,             11.97,                 0
  10900,8/16/2012, 09:01:59,             11.45,                 0
  10901,8/16/2012, 09:02:29,             10.89,                 0
  10902,8/16/2012, 09:02:59,             10.75,                 0
  10903,8/16/2012, 09:03:29,             10.70,                 0
  10904,8/16/2012, 09:03:59,             10.66,                 1
  10905,8/16/2012, 09:04:29,             10.70,                 0
  10906,8/16/2012, 09:04:59,             10.66,                 0
  10907,8/16/2012, 09:05:29,             10.94,                 0
  10908,8/16/2012, 09:05:59,             11.31,                 0
  10909,8/16/2012, 09:06:29,             10.94,                 0
  10910,8/16/2012, 09:06:59,             10.75,                 0
  10911,8/16/2012, 09:07:29,             10.66,                 0
  10912,8/16/2012, 09:07:59,             10.66,                 0
  10913,8/16/2012, 09:08:29,             10.66,                 1
  10914,8/16/2012, 09:08:59,             10.66,                 0
  10915,8/16/2012, 09:09:29,             10.66,                 0
  10916,8/16/2012, 09:09:59,             10.80,                 1
  10917,8/16/2012, 09:10:29,             11.22,                 1
  10918,8/16/2012, 09:10:59,             11.88,                 1
  10919,8/16/2012, 09:11:29,             11.97,                 1
  10920,8/16/2012, 09:11:59,             11.97,                 1
  10921,8/16/2012, 09:12:29,             11.97,                 1
  10922,8/16/2012, 09:12:59,             11.41,                 1
  10923,8/16/2012, 09:13:29,             10.84,                 0
  10924,8/16/2012, 09:13:59,             10.75,                 1
  10925,8/16/2012, 09:14:29,             10.66,                 0
  10926,8/16/2012, 09:14:59,             10.75,                 0
  10927,8/16/2012, 09:15:29,             10.70,                 0
  10928,8/16/2012, 09:15:59,             10.66,                 0
  10929,8/16/2012, 09:16:29,             10.66,                 0
  10930,8/16/2012, 09:16:59,             10.66,                 0
  10931,8/16/2012, 09:17:29,             11.08,                 1
  10932,8/16/2012, 09:17:59,             11.97,                 1
  10933,8/16/2012, 09:18:29,             11.97,                 1
  10934,8/16/2012, 09:18:59,             11.97,                 1
  10935,8/16/2012, 09:19:29,             11.97,                 1
  10936,8/16/2012, 09:19:59,             11.97,                 1
  10937,8/16/2012, 09:20:29,             11.97,                 1
  10938,8/16/2012, 09:20:59,             11.97,                 1
  10939,8/16/2012, 09:21:29,             11.97,                 1
  10940,8/16/2012, 09:21:59,             11.97,                 1
  10941,8/16/2012, 09:22:29,             11.97,                 1
  10942,8/16/2012, 09:22:59,             11.97,                 1
  10943,8/16/2012, 09:23:29,             11.97,                 1
  10944,8/16/2012, 09:23:59,             11.97,                 0
  10945,8/16/2012, 09:24:29,              6.20,                 0
  10946,8/16/2012, 09:24:59,              4.70,                 0
  10947,8/16/2012, 09:25:29,              6.11,                 0
  10948,8/16/2012, 09:25:59,              4.80,                 0
  10949,8/16/2012, 09:26:29,              5.59,                 0
  10950,8/16/2012, 09:26:59,              8.31,                 0
  10951,8/16/2012, 09:27:29,              8.83,                 0
  10952,8/16/2012, 09:27:59,              5.36,                 0
  10953,8/16/2012, 09:28:29,              4.75,                 0
  10954,8/16/2012, 09:28:59,              4.94,                 0
  10955,8/16/2012, 09:29:29,              4.56,                 0
  10956,8/16/2012, 09:29:59,              5.03,                 0
  10957,8/16/2012, 09:30:29,              4.70,                 0
  10958,8/16/2012, 09:30:59,              4.52,                 0
  10959,8/16/2012, 09:31:29,              5.08,                 0
  10960,8/16/2012, 09:31:59,              4.75,                 0
  10961,8/16/2012, 09:32:29,              4.52,                 0
  10962,8/16/2012, 09:32:59,              5.08,                 0
  10963,8/16/2012, 09:33:29,              4.70,                 0
  10964,8/16/2012, 09:33:59,              4.70,                 0
  10965,8/16/2012, 09:34:29,              5.08,                 0
  10966,8/16/2012, 09:34:59,              4.61,                 0
  10967,8/16/2012, 09:35:29,              4.98,                 0
  10968,8/16/2012, 09:35:59,              4.98,                 0
  10969,8/16/2012, 09:36:29,              4.56,                 0
  10970,8/16/2012, 09:36:59,              5.03,                 0
  10971,8/16/2012, 09:37:29,              4.84,                 0
  10972,8/16/2012, 09:37:59,              4.52,                 0
  10973,8/16/2012, 09:38:29,              5.08,                 0
  10974,8/16/2012, 09:38:59,              4.75,                 0
  10975,8/16/2012, 09:39:29,              4.61,                 0
  10976,8/16/2012, 09:39:59,              5.13,                 0
  10977,8/16/2012, 09:40:29,              4.66,                 0
  10978,8/16/2012, 09:40:59,              4.89,                 0
  10979,8/16/2012, 09:41:29,              4.89,                 0
  10980,8/16/2012, 09:41:59,              4.56,                 0
  10981,8/16/2012, 09:42:29,              5.03,                 0
  10982,8/16/2012, 09:42:59,              4.66,                 0
  10983,8/16/2012, 09:43:29,              4.84,                 0
  10984,8/16/2012, 09:43:59,              4.94,                 0
  10985,8/16/2012, 09:44:29,              4.66,                 0
  10986,8/16/2012, 09:44:59,              5.08,                 0
  10987,8/16/2012, 09:45:29,              4.75,                 0
  10988,8/16/2012, 09:45:59,              4.80,                 0
  10989,8/16/2012, 09:46:29,              5.08,                 0
  10990,8/16/2012, 09:46:59,              4.89,                 0
  10991,8/16/2012, 09:47:29,              5.13,                 0
  10992,8/16/2012, 09:47:59,              5.17,                 0
  10993,8/16/2012, 09:48:29,              6.02,                 0
  10994,8/16/2012, 09:48:59,              7.05,                 0
  10995,8/16/2012, 09:49:29,              7.98,                 1
  10996,8/16/2012, 09:49:59,              9.44,                 1
  10997,8/16/2012, 09:50:29,             11.36,                 1
  10998,8/16/2012, 09:50:59,             11.97,                 1
  10999,8/16/2012, 09:51:29,             11.97,                 0
  11000,8/16/2012, 09:51:59,             11.97,                 0
  11001,8/16/2012, 09:52:29,             11.97,                 0
  11002,8/16/2012, 09:52:59,             11.97,                 0
  11003,8/16/2012, 09:53:29,             11.97,                 0
  11004,8/16/2012, 09:53:59,             11.97,                 0
  11005,8/16/2012, 09:54:29,             11.97,                 0
  11006,8/16/2012, 09:54:59,             11.97,                 0
  11007,8/16/2012, 09:55:29,             11.97,                 0
  11008,8/16/2012, 09:55:59,             11.97,                 0
  11009,8/16/2012, 09:56:29,             11.97,                 1
  11010,8/16/2012, 09:56:59,              9.44,                 0
  11011,8/16/2012, 09:57:29,              6.77,                 0
  11012,8/16/2012, 09:57:59,              6.16,                 0
  11013,8/16/2012, 09:58:29,              6.34,                 0
  11014,8/16/2012, 09:58:59,              6.30,                 0
  11015,8/16/2012, 09:59:29,              6.16,                 0
  11016,8/16/2012, 09:59:59,              6.53,                 1
  11017,8/16/2012, 10:00:29,              7.14,                 1
  11018,8/16/2012, 10:00:59,              6.86,                 0
  11019,8/16/2012, 10:01:29,              6.20,                 0
  11020,8/16/2012, 10:01:59,              6.02,                 0
  11021,8/16/2012, 10:02:29,              7.33,                 0
  11022,8/16/2012, 10:02:59,              9.30,                 0
  11023,8/16/2012, 10:03:29,             10.33,                 0
  11024,8/16/2012, 10:03:59,             10.61,                 1
  11025,8/16/2012, 10:04:29,             11.64,                 1
  11026,8/16/2012, 10:04:59,             11.97,                 1
  11027,8/16/2012, 10:05:29,             11.97,                 1
  11028,8/16/2012, 10:05:59,             11.97,                 1
  11029,8/16/2012, 10:06:29,             11.97,                 1
  11030,8/16/2012, 10:06:59,             11.97,                 1
  11031,8/16/2012, 10:07:29,             11.97,                 1
  11032,8/16/2012, 10:07:59,             11.97,                 1
  11033,8/16/2012, 10:08:29,             11.97,                 1
  11034,8/16/2012, 10:08:59,             11.97,                 0
  11035,8/16/2012, 10:09:29,             11.97,                 0
  11036,8/16/2012, 10:09:59,             11.97,                 1
  11037,8/16/2012, 10:10:29,             11.97,                 1
  11038,8/16/2012, 10:10:59,             11.97,                 1
  11039,8/16/2012, 10:11:29,             11.97,                 1
  11040,8/16/2012, 10:11:59,             11.97,                 1
  11041,8/16/2012, 10:12:29,             11.97,                 1
  11042,8/16/2012, 10:12:59,             11.97,                 1
  11043,8/16/2012, 10:13:29,             11.97,                 1
  11044,8/16/2012, 10:13:59,             11.97,                 1
  11045,8/16/2012, 10:14:29,             11.97,                 1
  11046,8/16/2012, 10:14:59,             11.97,                 1
  11047,8/16/2012, 10:15:29,             11.97,                 1
  11048,8/16/2012, 10:15:59,             11.97,                 1
  11049,8/16/2012, 10:16:29,             11.97,                 1
  11050,8/16/2012, 10:16:59,             11.97,                 1
  11051,8/16/2012, 10:17:29,             11.97,                 1
  11052,8/16/2012, 10:17:59,             11.97,                 1
  11053,8/16/2012, 10:18:29,             11.97,                 1
  11054,8/16/2012, 10:18:59,             11.97,                 1
  11055,8/16/2012, 10:19:29,             11.97,                 1
  11056,8/16/2012, 10:19:59,             11.97,                 1
  11057,8/16/2012, 10:20:29,             11.97,                 1
  11058,8/16/2012, 10:20:59,             11.97,                 1
  11059,8/16/2012, 10:21:29,             11.97,                 1
  11060,8/16/2012, 10:21:59,             11.97,                 1
  11061,8/16/2012, 10:22:29,             11.97,                 1
  11062,8/16/2012, 10:22:59,             11.97,                 1
  11063,8/16/2012, 10:23:29,             11.97,                 1
  11064,8/16/2012, 10:23:59,             11.97,                 1
  11065,8/16/2012, 10:24:29,             11.97,                 1
  11066,8/16/2012, 10:24:59,             11.97,                 1
  11067,8/16/2012, 10:25:29,             11.97,                 1
  11068,8/16/2012, 10:25:59,             11.97,                 1
  11069,8/16/2012, 10:26:29,             11.97,                 1
  11070,8/16/2012, 10:26:59,             11.97,                 1
  11071,8/16/2012, 10:27:29,             11.97,                 1
  11072,8/16/2012, 10:27:59,             11.97,                 1
  11073,8/16/2012, 10:28:29,             11.97,                 1
  11074,8/16/2012, 10:28:59,             11.97,                 1
  11075,8/16/2012, 10:29:29,             11.97,                 1
  11076,8/16/2012, 10:29:59,             11.97,                 1
  11077,8/16/2012, 10:30:29,             11.97,                 1
  11078,8/16/2012, 10:30:59,             11.97,                 1
  11079,8/16/2012, 10:31:29,             11.97,                 1
  11080,8/16/2012, 10:31:59,             11.97,                 1
  11081,8/16/2012, 10:32:29,             11.97,                 1
  11082,8/16/2012, 10:32:59,             11.97,                 1
  11083,8/16/2012, 10:33:29,             11.97,                 1
  11084,8/16/2012, 10:33:59,             11.97,                 1
  11085,8/16/2012, 10:34:29,             11.97,                 1
  11086,8/16/2012, 10:34:59,             11.97,                 1
  11087,8/16/2012, 10:35:29,             11.97,                 1
  11088,8/16/2012, 10:35:59,             11.97,                 1
  11089,8/16/2012, 10:36:29,             11.97,                 1
  11090,8/16/2012, 10:36:59,             11.97,                 1
  11091,8/16/2012, 10:37:29,             11.97,                 1
  11092,8/16/2012, 10:37:59,             11.97,                 1
  11093,8/16/2012, 10:38:29,             11.97,                 1
  11094,8/16/2012, 10:38:59,             11.97,                 1
  11095,8/16/2012, 10:39:29,             11.97,                 1
  11096,8/16/2012, 10:39:59,             11.97,                 1
  11097,8/16/2012, 10:40:29,             11.97,                 1
  11098,8/16/2012, 10:40:59,             11.97,                 1
  11099,8/16/2012, 10:41:29,             11.97,                 1
  11100,8/16/2012, 10:41:59,             11.97,                 1
  11101,8/16/2012, 10:42:29,             11.97,                 1
  11102,8/16/2012, 10:42:59,             11.97,                 1
  11103,8/16/2012, 10:43:29,             11.97,                 1
  11104,8/16/2012, 10:43:59,             11.97,                 1
  11105,8/16/2012, 10:44:29,             11.97,                 1
  11106,8/16/2012, 10:44:59,             11.97,                 1
  11107,8/16/2012, 10:45:29,             11.97,                 1
  11108,8/16/2012, 10:45:59,             11.97,                 1
  11109,8/16/2012, 10:46:29,             11.97,                 1
  11110,8/16/2012, 10:46:59,             11.97,                 1
  11111,8/16/2012, 10:47:29,             11.97,                 1
  11112,8/16/2012, 10:47:59,             11.97,                 1
  11113,8/16/2012, 10:48:29,             11.97,                 1
  11114,8/16/2012, 10:48:59,             11.97,                 1
  11115,8/16/2012, 10:49:29,             11.97,                 1
  11116,8/16/2012, 10:49:59,             11.97,                 1
  11117,8/16/2012, 10:50:29,             11.97,                 1
  11118,8/16/2012, 10:50:59,             11.97,                 1
  11119,8/16/2012, 10:51:29,             11.97,                 1
  11120,8/16/2012, 10:51:59,             11.97,                 1
  11121,8/16/2012, 10:52:29,             11.97,                 1
  11122,8/16/2012, 10:52:59,             11.97,                 1
  11123,8/16/2012, 10:53:29,             11.97,                 1
  11124,8/16/2012, 10:53:59,             11.97,                 1
  11125,8/16/2012, 10:54:29,             11.97,                 1
  11126,8/16/2012, 10:54:59,             11.97,                 1
  11127,8/16/2012, 10:55:29,             11.97,                 1
  11128,8/16/2012, 10:55:59,             11.97,                 1
  11129,8/16/2012, 10:56:29,             11.97,                 1
  11130,8/16/2012, 10:56:59,             11.97,                 1
  11131,8/16/2012, 10:57:29,             11.97,                 1
  11132,8/16/2012, 10:57:59,             11.97,                 1
  11133,8/16/2012, 10:58:29,             11.97,                 1
  11134,8/16/2012, 10:58:59,             11.97,                 1
  11135,8/16/2012, 10:59:29,             11.97,                 1
  11136,8/16/2012, 10:59:59,             11.97,                 1
  11137,8/16/2012, 11:00:29,             11.97,                 1
  11138,8/16/2012, 11:00:59,             11.97,                 1
  11139,8/16/2012, 11:01:29,             11.97,                 1
  11140,8/16/2012, 11:01:59,             11.97,                 1
  11141,8/16/2012, 11:02:29,             11.97,                 1
  11142,8/16/2012, 11:02:59,             11.97,                 1
  11143,8/16/2012, 11:03:29,             11.97,                 1
  11144,8/16/2012, 11:03:59,             11.97,                 1
  11145,8/16/2012, 11:04:29,             11.97,                 1
  11146,8/16/2012, 11:04:59,             11.97,                 1
  11147,8/16/2012, 11:05:29,             11.97,                 1
  11148,8/16/2012, 11:05:59,             11.97,                 1
  11149,8/16/2012, 11:06:29,             11.97,                 1
  11150,8/16/2012, 11:06:59,             11.97,                 1
  11151,8/16/2012, 11:07:29,             11.97,                 1
  11152,8/16/2012, 11:07:59,             11.97,                 1
  11153,8/16/2012, 11:08:29,             11.97,                 1
  11154,8/16/2012, 11:08:59,             11.97,                 1
  11155,8/16/2012, 11:09:29,             11.97,                 1
  11156,8/16/2012, 11:09:59,             11.97,                 1
  11157,8/16/2012, 11:10:29,             11.97,                 1
  11158,8/16/2012, 11:10:59,             11.97,                 1
  11159,8/16/2012, 11:11:29,             11.97,                 1
  11160,8/16/2012, 11:11:59,             11.97,                 1
  11161,8/16/2012, 11:12:29,             11.97,                 1
  11162,8/16/2012, 11:12:59,             11.97,                 1
  11163,8/16/2012, 11:13:29,             11.97,                 1
  11164,8/16/2012, 11:13:59,             11.97,                 1
  11165,8/16/2012, 11:14:29,             11.97,                 1
  11166,8/16/2012, 11:14:59,             11.97,                 1
  11167,8/16/2012, 11:15:29,             11.97,                 1
  11168,8/16/2012, 11:15:59,             11.97,                 1
  11169,8/16/2012, 11:16:29,             11.97,                 1
  11170,8/16/2012, 11:16:59,             11.97,                 1
  11171,8/16/2012, 11:17:29,             11.97,                 1
  11172,8/16/2012, 11:17:59,             11.97,                 1
  11173,8/16/2012, 11:18:29,             11.97,                 1
  11174,8/16/2012, 11:18:59,             11.97,                 1
  11175,8/16/2012, 11:19:29,             11.97,                 1
  11176,8/16/2012, 11:19:59,             11.97,                 1
  11177,8/16/2012, 11:20:29,             11.97,                 1
  11178,8/16/2012, 11:20:59,             11.97,                 1
  11179,8/16/2012, 11:21:29,             11.97,                 1
  11180,8/16/2012, 11:21:59,             11.97,                 1
  11181,8/16/2012, 11:22:29,             11.97,                 1
  11182,8/16/2012, 11:22:59,             11.97,                 1
  11183,8/16/2012, 11:23:29,             11.97,                 1
  11184,8/16/2012, 11:23:59,             11.97,                 1
  11185,8/16/2012, 11:24:29,             11.97,                 1
  11186,8/16/2012, 11:24:59,             11.97,                 1
  11187,8/16/2012, 11:25:29,             11.97,                 1
  11188,8/16/2012, 11:25:59,             11.97,                 1
  11189,8/16/2012, 11:26:29,             11.97,                 1
  11190,8/16/2012, 11:26:59,             11.97,                 1
  11191,8/16/2012, 11:27:29,             11.97,                 1
  11192,8/16/2012, 11:27:59,             11.97,                 1
  11193,8/16/2012, 11:28:29,             11.97,                 1
  11194,8/16/2012, 11:28:59,             11.97,                 1
  11195,8/16/2012, 11:29:29,             11.97,                 1
  11196,8/16/2012, 11:29:59,             11.97,                 1
  11197,8/16/2012, 11:30:29,             11.97,                 1
  11198,8/16/2012, 11:30:59,             11.97,                 1
  11199,8/16/2012, 11:31:29,             11.97,                 1
  11200,8/16/2012, 11:31:59,             11.97,                 1
  11201,8/16/2012, 11:32:29,             11.97,                 1
  11202,8/16/2012, 11:32:59,             11.97,                 1
  11203,8/16/2012, 11:33:29,             11.97,                 1
  11204,8/16/2012, 11:33:59,             11.97,                 1
  11205,8/16/2012, 11:34:29,             11.97,                 1
  11206,8/16/2012, 11:34:59,             11.97,                 1
  11207,8/16/2012, 11:35:29,             11.97,                 1
  11208,8/16/2012, 11:35:59,             11.97,                 1
  11209,8/16/2012, 11:36:29,             11.97,                 1
  11210,8/16/2012, 11:36:59,             11.97,                 1
  11211,8/16/2012, 11:37:29,             11.97,                 1
  11212,8/16/2012, 11:37:59,             11.97,                 1
  11213,8/16/2012, 11:38:29,             11.97,                 1
  11214,8/16/2012, 11:38:59,             11.97,                 1
  11215,8/16/2012, 11:39:29,             11.97,                 1
  11216,8/16/2012, 11:39:59,             11.97,                 1
  11217,8/16/2012, 11:40:29,             11.97,                 1
  11218,8/16/2012, 11:40:59,             11.97,                 1
  11219,8/16/2012, 11:41:29,             11.97,                 1
  11220,8/16/2012, 11:41:59,             11.97,                 1
  11221,8/16/2012, 11:42:29,             11.97,                 1
  11222,8/16/2012, 11:42:59,             11.97,                 1
  11223,8/16/2012, 11:43:29,             11.97,                 1
  11224,8/16/2012, 11:43:59,             11.97,                 1
  11225,8/16/2012, 11:44:29,             11.97,                 1
  11226,8/16/2012, 11:44:59,             11.97,                 1
  11227,8/16/2012, 11:45:29,             11.97,                 1
  11228,8/16/2012, 11:45:59,             11.97,                 1
  11229,8/16/2012, 11:46:29,             11.97,                 1
  11230,8/16/2012, 11:46:59,             11.97,                 1
  11231,8/16/2012, 11:47:29,             11.97,                 1
  11232,8/16/2012, 11:47:59,             11.97,                 1
  11233,8/16/2012, 11:48:29,             11.97,                 1
  11234,8/16/2012, 11:48:59,             11.97,                 1
  11235,8/16/2012, 11:49:29,             11.97,                 1
  11236,8/16/2012, 11:49:59,             11.97,                 1
  11237,8/16/2012, 11:50:29,             11.97,                 1
  11238,8/16/2012, 11:50:59,             11.97,                 1
  11239,8/16/2012, 11:51:29,             11.97,                 1
  11240,8/16/2012, 11:51:59,             11.97,                 1
  11241,8/16/2012, 11:52:29,             11.97,                 1
  11242,8/16/2012, 11:52:59,             11.97,                 1
  11243,8/16/2012, 11:53:29,             11.97,                 1
  11244,8/16/2012, 11:53:59,             11.97,                 1
  11245,8/16/2012, 11:54:29,             11.97,                 1
  11246,8/16/2012, 11:54:59,             11.97,                 1
  11247,8/16/2012, 11:55:29,             11.97,                 1
  11248,8/16/2012, 11:55:59,             11.97,                 1
  11249,8/16/2012, 11:56:29,             11.97,                 1
  11250,8/16/2012, 11:56:59,             11.97,                 1
  11251,8/16/2012, 11:57:29,             11.97,                 1
  11252,8/16/2012, 11:57:59,             11.97,                 1
  11253,8/16/2012, 11:58:29,             11.97,                 1
  11254,8/16/2012, 11:58:59,             11.97,                 1
  11255,8/16/2012, 11:59:29,             11.97,                 1
  11256,8/16/2012, 11:59:59,             11.97,                 1
  11257,8/16/2012, 12:00:29,             11.97,                 1
  11258,8/16/2012, 12:00:59,             11.97,                 1
  11259,8/16/2012, 12:01:29,             11.97,                 1
  11260,8/16/2012, 12:01:59,             11.97,                 1
  11261,8/16/2012, 12:02:29,             11.97,                 1
  11262,8/16/2012, 12:02:59,             11.97,                 1
  11263,8/16/2012, 12:03:29,             11.97,                 1
  11264,8/16/2012, 12:03:59,             11.97,                 1
  11265,8/16/2012, 12:04:29,             11.97,                 1
  11266,8/16/2012, 12:04:59,             11.97,                 1
  11267,8/16/2012, 12:05:29,             11.97,                 1
  11268,8/16/2012, 12:05:59,             11.97,                 1
  11269,8/16/2012, 12:06:29,             11.97,                 1
  11270,8/16/2012, 12:06:59,             11.97,                 1
  11271,8/16/2012, 12:07:29,             11.97,                 1
  11272,8/16/2012, 12:07:59,             11.97,                 1
  11273,8/16/2012, 12:08:29,             11.97,                 1
  11274,8/16/2012, 12:08:59,             11.97,                 1
  11275,8/16/2012, 12:09:29,             11.97,                 1
  11276,8/16/2012, 12:09:59,             11.97,                 1
  11277,8/16/2012, 12:10:29,             11.97,                 1
  11278,8/16/2012, 12:10:59,             11.97,                 1
  11279,8/16/2012, 12:11:29,             11.97,                 1
