GMT Time Correction = -28800
Lg00 (Conditional) Log:
Rec #,Date ,Time,  Pressure [dBars],       IntTemp [C]
  31349,8/17/2012, 16:47:49,             10.32,              5.55
  31350,8/17/2012, 16:47:51,             10.27,              5.50
  31351,8/17/2012, 16:47:53,              9.49,              5.50
  31352,8/17/2012, 16:47:55,              6.72,              5.45
  31353,8/17/2012, 16:47:57,              3.74,              5.50
  31354,8/17/2012, 16:48:49,              2.82,              6.34
  31355,8/17/2012, 16:48:51,              4.84,              6.34
  31356,8/17/2012, 16:48:53,              7.09,              6.39
  31357,8/17/2012, 16:48:55,              9.47,              6.44
  31358,8/17/2012, 16:48:57,             10.27,              6.39
  31359,8/17/2012, 16:48:59,             10.34,              6.34
  31360,8/17/2012, 16:49:01,             10.32,              6.25
  31361,8/17/2012, 16:49:03,             10.34,              6.16
  31362,8/17/2012, 16:49:05,             10.29,              6.11
  31363,8/17/2012, 16:49:07,             10.44,              6.02
  31364,8/17/2012, 16:49:09,             10.39,              5.97
  31365,8/17/2012, 16:49:11,             10.42,              5.88
  31366,8/17/2012, 16:49:13,             10.27,              5.83
  31367,8/17/2012, 16:49:15,             10.27,              5.78
  31368,8/17/2012, 16:49:17,             10.39,              5.73
  31369,8/17/2012, 16:49:19,             10.29,              5.73
  31370,8/17/2012, 16:49:21,             10.34,              5.64
  31371,8/17/2012, 16:49:23,             10.32,              5.64
  31372,8/17/2012, 16:49:25,             10.32,              5.59
  31373,8/17/2012, 16:49:27,             10.32,              5.59
  31374,8/17/2012, 16:49:29,              8.19,              5.55
  31375,8/17/2012, 16:49:31,              6.27,              5.55
  31376,8/17/2012, 16:49:33,              3.69,              5.59
  31377,8/17/2012, 16:58:27,              1.79,              9.95
  31378,8/17/2012, 16:58:29,              3.89,              9.67
  31379,8/17/2012, 16:58:31,              6.09,              9.44
  31380,8/17/2012, 16:58:33,              8.49,              9.16
  31381,8/17/2012, 16:58:35,              9.62,              8.92
  31382,8/17/2012, 16:58:37,              9.57,              8.64
  31383,8/17/2012, 16:58:39,              9.72,              8.27
  31384,8/17/2012, 16:58:41,              9.59,              7.94
  31385,8/17/2012, 16:58:43,              9.59,              7.61
  31386,8/17/2012, 16:58:45,              9.67,              7.33
  31387,8/17/2012, 16:58:47,              9.72,              7.09
  31388,8/17/2012, 16:58:49,              9.62,              6.86
  31389,8/17/2012, 16:58:51,              9.72,              6.63
  31390,8/17/2012, 16:58:53,              9.77,              6.44
  31391,8/17/2012, 16:58:55,              9.69,              6.25
  31392,8/17/2012, 16:58:57,              9.72,              6.06
  31393,8/17/2012, 16:58:59,              9.54,              5.92
  31394,8/17/2012, 16:59:01,              9.37,              5.78
  31395,8/17/2012, 16:59:03,              8.27,              5.69
  31396,8/17/2012, 16:59:05,              7.77,              5.59
  31397,8/17/2012, 16:59:07,              7.34,              5.59
  31398,8/17/2012, 16:59:09,              5.69,              5.69
  31399,8/17/2012, 16:59:11,              3.57,              5.78
  31400,8/17/2012, 16:59:13,              1.12,              5.92
  31401,8/17/2012, 16:59:55,              2.77,              6.91
  31402,8/17/2012, 16:59:57,              4.44,              6.91
  31403,8/17/2012, 16:59:59,              6.37,              6.91
  31404,8/17/2012, 17:00:01,              8.52,              6.95
  31405,8/17/2012, 17:00:03,              9.64,              6.95
  31406,8/17/2012, 17:00:05,              9.72,              6.86
  31407,8/17/2012, 17:00:07,              9.69,              6.72
  31408,8/17/2012, 17:00:09,              9.62,              6.53
  31409,8/17/2012, 17:00:11,              9.72,              6.34
  31410,8/17/2012, 17:00:13,              9.64,              6.16
  31411,8/17/2012, 17:00:15,              9.72,              6.02
  31412,8/17/2012, 17:00:17,              9.59,              5.88
  31413,8/17/2012, 17:00:19,              9.64,              5.78
  31414,8/17/2012, 17:00:21,              9.69,              5.64
  31415,8/17/2012, 17:00:23,              9.64,              5.55
  31416,8/17/2012, 17:00:25,              9.57,              5.45
  31417,8/17/2012, 17:00:27,              9.72,              5.41
  31418,8/17/2012, 17:00:29,              9.62,              5.31
  31419,8/17/2012, 17:00:31,              9.62,              5.22
  31420,8/17/2012, 17:00:33,              8.34,              5.22
  31421,8/17/2012, 17:00:35,              5.62,              5.17
  31422,8/17/2012, 17:00:37,              2.82,              5.22
  31423,8/17/2012, 17:18:59,              9.54,             11.97
  31424,8/17/2012, 17:19:01,              9.27,             11.97
  31425,8/17/2012, 17:19:03,              9.07,             11.88
  31426,8/17/2012, 17:19:05,              7.59,             11.17
  31427,8/17/2012, 17:19:07,              5.22,             10.56
  31428,8/17/2012, 17:19:09,              2.37,             10.09
  31429,8/17/2012, 17:19:35,              1.74,              7.89
  31430,8/17/2012, 17:19:37,              3.77,              7.80
  31431,8/17/2012, 17:19:39,              5.84,              7.75
  31432,8/17/2012, 17:19:41,              8.02,              7.66
  31433,8/17/2012, 17:19:43,              9.54,              7.61
  31434,8/17/2012, 17:19:45,              9.67,              7.47
  31435,8/17/2012, 17:19:47,              9.54,              7.28
  31436,8/17/2012, 17:19:49,              9.64,              7.05
  31437,8/17/2012, 17:19:51,              9.67,              6.86
  31438,8/17/2012, 17:19:53,              9.67,              6.63
  31439,8/17/2012, 17:19:55,              9.59,              6.44
  31440,8/17/2012, 17:19:57,              9.72,              6.30
  31441,8/17/2012, 17:19:59,              9.54,              6.11
  31442,8/17/2012, 17:20:01,              9.62,              5.97
  31443,8/17/2012, 17:20:03,              9.64,              5.83
  31444,8/17/2012, 17:20:05,              9.42,              5.73
  31445,8/17/2012, 17:20:07,              7.99,              5.59
  31446,8/17/2012, 17:20:09,              6.04,              5.55
  31447,8/17/2012, 17:20:11,              3.62,              5.59
  31448,8/17/2012, 17:20:13,              0.92,              5.69
  31449,8/17/2012, 17:20:25,              1.22,              6.30
  31450,8/17/2012, 17:20:27,              2.49,              6.39
  31451,8/17/2012, 17:20:29,              2.82,              6.44
  31452,8/17/2012, 17:20:31,              2.77,              6.53
  31453,8/17/2012, 17:20:33,              3.19,              6.58
  31454,8/17/2012, 17:20:35,              3.92,              6.63
  31455,8/17/2012, 17:20:37,              3.97,              6.67
  31456,8/17/2012, 17:20:39,              2.64,              6.72
  31457,8/17/2012, 17:52:45,              1.14,             11.97
  31458,8/17/2012, 17:52:47,              2.92,             11.97
  31459,8/17/2012, 17:52:49,              4.87,             11.97
  31460,8/17/2012, 17:52:51,              6.99,             11.97
  31461,8/17/2012, 17:52:53,              8.92,             11.97
  31462,8/17/2012, 17:52:55,              9.47,             11.97
  31463,8/17/2012, 17:52:57,              9.54,             11.97
  31464,8/17/2012, 17:52:59,              9.49,             11.97
  31465,8/17/2012, 17:53:01,              9.54,             11.97
  31466,8/17/2012, 17:53:03,              9.59,             11.50
  31467,8/17/2012, 17:53:05,              9.59,             10.84
  31468,8/17/2012, 17:53:07,              9.49,             10.23
  31469,8/17/2012, 17:53:09,              9.69,              9.67
  31470,8/17/2012, 17:53:11,              9.49,              9.16
  31471,8/17/2012, 17:53:13,              9.59,              8.69
  31472,8/17/2012, 17:53:15,              9.49,              8.27
  31473,8/17/2012, 17:53:17,              9.52,              7.94
  31474,8/17/2012, 17:53:19,              9.54,              7.61
  31475,8/17/2012, 17:53:21,              9.62,              7.33
  31476,8/17/2012, 17:53:23,              9.44,              7.05
  31477,8/17/2012, 17:53:25,              7.69,              6.81
  31478,8/17/2012, 17:53:27,              5.67,              6.63
  31479,8/17/2012, 17:53:29,              2.72,              6.58
  31480,8/17/2012, 17:53:55,              2.37,              7.00
  31481,8/17/2012, 17:53:57,              4.37,              7.05
  31482,8/17/2012, 17:53:59,              6.64,              7.05
  31483,8/17/2012, 17:54:01,              8.89,              7.05
  31484,8/17/2012, 17:54:03,              9.49,              7.00
  31485,8/17/2012, 17:54:05,              9.44,              6.86
  31486,8/17/2012, 17:54:07,              9.59,              6.72
  31487,8/17/2012, 17:54:09,              9.54,              6.53
  31488,8/17/2012, 17:54:11,              9.52,              6.34
  31489,8/17/2012, 17:54:13,              9.57,              6.16
  31490,8/17/2012, 17:54:15,              9.57,              6.02
  31491,8/17/2012, 17:54:17,              9.49,              5.88
  31492,8/17/2012, 17:54:19,              9.49,              5.78
  31493,8/17/2012, 17:54:21,              9.57,              5.64
  31494,8/17/2012, 17:54:23,              9.49,              5.59
  31495,8/17/2012, 17:54:25,              9.54,              5.45
  31496,8/17/2012, 17:54:27,              9.57,              5.41
  31497,8/17/2012, 17:54:29,              9.49,              5.36
  31498,8/17/2012, 17:54:31,              9.42,              5.27
  31499,8/17/2012, 17:54:33,              9.52,              5.22
  31500,8/17/2012, 17:54:35,              7.69,              5.17
  31501,8/17/2012, 17:54:37,              5.02,              5.17
  31502,8/17/2012, 17:54:39,              1.97,              5.22
  31503,8/17/2012, 17:54:59,              2.14,              6.48
  31504,8/17/2012, 17:55:01,              4.22,              6.53
  31505,8/17/2012, 17:55:03,              6.39,              6.58
  31506,8/17/2012, 17:55:05,              8.29,              6.67
  31507,8/17/2012, 17:55:07,              9.59,              6.67
  31508,8/17/2012, 17:55:09,              9.44,              6.58
  31509,8/17/2012, 17:55:11,              9.09,              6.44
  31510,8/17/2012, 17:55:13,              9.42,              6.30
  31511,8/17/2012, 17:55:15,              9.49,              6.16
  31512,8/17/2012, 17:55:17,              9.44,              6.02
  31513,8/17/2012, 17:55:19,              9.49,              5.88
  31514,8/17/2012, 17:55:21,              9.42,              5.73
  31515,8/17/2012, 17:55:23,              9.39,              5.64
  31516,8/17/2012, 17:55:25,              9.39,              5.55
  31517,8/17/2012, 17:55:27,              9.44,              5.45
  31518,8/17/2012, 17:55:29,              9.34,              5.41
  31519,8/17/2012, 17:55:31,              9.47,              5.36
  31520,8/17/2012, 17:55:33,              9.32,              5.27
  31521,8/17/2012, 17:55:35,              7.44,              5.22
  31522,8/17/2012, 17:55:37,              4.94,              5.22
  31523,8/17/2012, 17:55:39,              1.99,              5.27
  31524,8/17/2012, 17:56:15,              1.92,              6.91
  31525,8/17/2012, 17:56:17,              3.89,              6.95
  31526,8/17/2012, 17:56:19,              5.99,              6.95
  31527,8/17/2012, 17:56:21,              7.94,              6.95
  31528,8/17/2012, 17:56:23,              9.27,              6.95
  31529,8/17/2012, 17:56:25,              9.54,              6.86
  31530,8/17/2012, 17:56:27,              9.49,              6.72
  31531,8/17/2012, 17:56:29,              9.47,              6.58
  31532,8/17/2012, 17:56:31,              9.52,              6.39
  31533,8/17/2012, 17:56:33,              9.62,              6.20
  31534,8/17/2012, 17:56:35,              9.37,              6.06
  31535,8/17/2012, 17:56:37,              9.49,              5.92
  31536,8/17/2012, 17:56:39,              9.62,              5.78
  31537,8/17/2012, 17:56:41,              9.64,              5.69
  31538,8/17/2012, 17:56:43,              9.54,              5.59
  31539,8/17/2012, 17:56:45,              9.59,              5.50
  31540,8/17/2012, 17:56:47,              9.59,              5.41
  31541,8/17/2012, 17:56:49,              9.52,              5.36
  31542,8/17/2012, 17:56:51,              9.59,              5.27
  31543,8/17/2012, 17:56:53,              9.67,              5.22
  31544,8/17/2012, 17:56:55,              9.47,              5.17
  31545,8/17/2012, 17:56:57,              8.54,              5.13
  31546,8/17/2012, 17:56:59,              6.29,              5.08
  31547,8/17/2012, 17:57:01,              3.42,              5.17
  31548,8/17/2012, 17:57:35,              2.69,              6.86
  31549,8/17/2012, 17:57:37,              4.87,              6.86
  31550,8/17/2012, 17:57:39,              7.09,              6.86
  31551,8/17/2012, 17:57:41,              9.09,              6.91
  31552,8/17/2012, 17:57:43,              9.47,              6.86
  31553,8/17/2012, 17:57:45,              9.52,              6.72
  31554,8/17/2012, 17:57:47,              9.52,              6.58
  31555,8/17/2012, 17:57:49,              9.64,              6.39
  31556,8/17/2012, 17:57:51,              9.64,              6.25
  31557,8/17/2012, 17:57:53,              9.59,              6.11
  31558,8/17/2012, 17:57:55,              9.67,              5.92
  31559,8/17/2012, 17:57:57,              9.62,              5.83
  31560,8/17/2012, 17:57:59,              9.57,              5.73
  31561,8/17/2012, 17:58:01,              9.57,              5.59
  31562,8/17/2012, 17:58:03,              9.52,              5.50
  31563,8/17/2012, 17:58:05,              9.54,              5.45
  31564,8/17/2012, 17:58:07,              9.52,              5.36
  31565,8/17/2012, 17:58:09,              9.44,              5.31
  31566,8/17/2012, 17:58:11,              9.49,              5.22
  31567,8/17/2012, 17:58:13,              9.74,              5.17
  31568,8/17/2012, 17:58:15,              9.62,              5.13
  31569,8/17/2012, 17:58:17,              9.52,              5.08
  31570,8/17/2012, 17:58:19,              9.47,              5.08
  31571,8/17/2012, 17:58:21,              9.62,              5.03
  31572,8/17/2012, 17:58:23,              9.67,              4.98
  31573,8/17/2012, 17:58:25,              9.57,              4.98
  31574,8/17/2012, 17:58:27,              9.54,              4.94
  31575,8/17/2012, 17:58:29,              7.87,              4.94
  31576,8/17/2012, 17:58:31,              5.12,              4.94
  31577,8/17/2012, 17:58:33,              2.02,              5.03
  31578,8/17/2012, 17:59:45,              2.74,              7.19
  31579,8/17/2012, 17:59:47,              4.74,              7.19
  31580,8/17/2012, 17:59:49,              6.69,              7.14
  31581,8/17/2012, 17:59:51,              8.62,              7.14
  31582,8/17/2012, 17:59:53,              9.52,              7.09
  31583,8/17/2012, 17:59:55,              9.64,              6.95
  31584,8/17/2012, 17:59:57,              9.67,              6.81
  31585,8/17/2012, 17:59:59,              9.57,              6.63
  31586,8/17/2012, 18:00:01,              9.52,              6.44
  31587,8/17/2012, 18:00:03,              9.72,              6.30
  31588,8/17/2012, 18:00:05,              9.72,              6.11
  31589,8/17/2012, 18:00:07,              9.62,              5.97
  31590,8/17/2012, 18:00:09,              9.77,              5.83
  31591,8/17/2012, 18:00:11,              9.82,              5.73
  31592,8/17/2012, 18:00:13,              9.59,              5.59
  31593,8/17/2012, 18:00:15,              9.72,              5.55
  31594,8/17/2012, 18:00:17,              9.64,              5.45
  31595,8/17/2012, 18:00:19,              9.62,              5.36
  31596,8/17/2012, 18:00:21,              9.57,              5.31
  31597,8/17/2012, 18:00:23,              9.57,              5.22
  31598,8/17/2012, 18:00:25,              9.52,              5.22
  31599,8/17/2012, 18:00:27,              9.64,              5.17
  31600,8/17/2012, 18:00:29,              9.39,              5.08
  31601,8/17/2012, 18:00:31,              8.49,              5.08
  31602,8/17/2012, 18:00:33,              5.74,              5.03
  31603,8/17/2012, 18:00:35,              2.82,              5.08
  31604,8/17/2012, 18:01:05,              2.52,              6.72
  31605,8/17/2012, 18:01:07,              4.62,              6.72
  31606,8/17/2012, 18:01:09,              6.92,              6.81
  31607,8/17/2012, 18:01:11,              8.99,              6.81
  31608,8/17/2012, 18:01:13,              9.67,              6.81
  31609,8/17/2012, 18:01:15,              9.52,              6.67
  31610,8/17/2012, 18:01:17,              9.57,              6.53
  31611,8/17/2012, 18:01:19,              9.42,              6.34
  31612,8/17/2012, 18:01:21,              9.57,              6.20
  31613,8/17/2012, 18:01:23,              9.57,              6.06
  31614,8/17/2012, 18:01:25,              9.52,              5.92
  31615,8/17/2012, 18:01:27,              9.57,              5.83
  31616,8/17/2012, 18:01:29,              9.57,              5.69
  31617,8/17/2012, 18:01:31,              9.47,              5.59
  31618,8/17/2012, 18:01:33,              9.42,              5.50
  31619,8/17/2012, 18:01:35,              9.52,              5.45
  31620,8/17/2012, 18:01:37,              9.52,              5.36
  31621,8/17/2012, 18:01:39,              9.57,              5.31
  31622,8/17/2012, 18:01:41,              9.54,              5.22
  31623,8/17/2012, 18:01:43,              9.42,              5.22
  31624,8/17/2012, 18:01:45,              9.42,              5.17
  31625,8/17/2012, 18:01:47,              9.44,              5.08
  31626,8/17/2012, 18:01:49,              9.57,              5.08
  31627,8/17/2012, 18:01:51,              9.37,              5.03
  31628,8/17/2012, 18:01:53,              7.04,              5.03
  31629,8/17/2012, 18:01:55,              4.12,              5.03
  31630,8/17/2012, 18:02:27,              1.52,              6.72
  31631,8/17/2012, 18:02:29,              3.59,              6.81
  31632,8/17/2012, 18:02:31,              5.77,              6.86
  31633,8/17/2012, 18:02:33,              8.04,              6.86
  31634,8/17/2012, 18:02:35,              9.57,              6.86
  31635,8/17/2012, 18:02:37,              9.42,              6.77
  31636,8/17/2012, 18:02:39,              9.52,              6.63
  31637,8/17/2012, 18:02:41,              9.57,              6.48
  31638,8/17/2012, 18:02:43,              9.44,              6.30
  31639,8/17/2012, 18:02:45,              9.64,              6.16
  31640,8/17/2012, 18:02:47,              9.59,              6.02
  31641,8/17/2012, 18:02:49,              9.62,              5.88
  31642,8/17/2012, 18:02:51,              9.49,              5.73
  31643,8/17/2012, 18:02:53,              9.62,              5.64
  31644,8/17/2012, 18:02:55,              9.62,              5.59
  31645,8/17/2012, 18:02:57,              9.52,              5.45
  31646,8/17/2012, 18:02:59,              9.64,              5.41
  31647,8/17/2012, 18:03:01,              9.47,              5.36
  31648,8/17/2012, 18:03:03,              9.47,              5.27
  31649,8/17/2012, 18:03:05,              9.69,              5.22
  31650,8/17/2012, 18:03:07,              9.62,              5.17
  31651,8/17/2012, 18:03:09,              9.52,              5.13
  31652,8/17/2012, 18:03:11,              9.49,              5.08
  31653,8/17/2012, 18:03:13,              7.79,              5.08
  31654,8/17/2012, 18:03:15,              5.14,              5.03
  31655,8/17/2012, 18:03:17,              2.04,              5.13
  31656,8/17/2012, 18:03:39,              2.04,              6.48
  31657,8/17/2012, 18:03:41,              4.09,              6.53
  31658,8/17/2012, 18:03:43,              6.17,              6.63
  31659,8/17/2012, 18:03:45,              8.32,              6.67
  31660,8/17/2012, 18:03:47,              9.44,              6.67
  31661,8/17/2012, 18:03:49,              9.59,              6.58
  31662,8/17/2012, 18:03:51,              9.59,              6.44
  31663,8/17/2012, 18:03:53,              9.62,              6.30
  31664,8/17/2012, 18:03:55,              9.54,              6.16
  31665,8/17/2012, 18:03:57,              9.52,              6.02
  31666,8/17/2012, 18:03:59,              9.59,              5.88
  31667,8/17/2012, 18:04:01,              9.47,              5.78
  31668,8/17/2012, 18:04:03,              9.47,              5.64
  31669,8/17/2012, 18:04:05,              9.67,              5.59
  31670,8/17/2012, 18:04:07,              9.62,              5.45
  31671,8/17/2012, 18:04:09,              9.57,              5.41
  31672,8/17/2012, 18:04:11,              9.47,              5.36
  31673,8/17/2012, 18:04:13,              9.52,              5.27
  31674,8/17/2012, 18:04:15,              9.39,              5.22
  31675,8/17/2012, 18:04:17,              8.44,              5.22
  31676,8/17/2012, 18:04:19,              5.87,              5.17
  31677,8/17/2012, 18:04:21,              2.87,              5.22
  31678,8/17/2012, 18:05:01,              1.49,              6.91
  31679,8/17/2012, 18:05:03,              3.49,              6.95
  31680,8/17/2012, 18:05:05,              5.54,              6.95
  31681,8/17/2012, 18:05:07,              7.82,              6.95
  31682,8/17/2012, 18:05:09,              9.59,              6.95
  31683,8/17/2012, 18:05:11,              9.47,              6.86
  31684,8/17/2012, 18:05:13,              9.34,              6.72
  31685,8/17/2012, 18:05:15,              9.52,              6.53
  31686,8/17/2012, 18:05:17,              9.47,              6.39
  31687,8/17/2012, 18:05:19,              9.52,              6.25
  31688,8/17/2012, 18:05:21,              9.42,              6.06
  31689,8/17/2012, 18:05:23,              9.39,              5.92
  31690,8/17/2012, 18:05:25,              9.32,              5.83
  31691,8/17/2012, 18:05:27,              9.44,              5.73
  31692,8/17/2012, 18:05:29,              9.44,              5.59
  31693,8/17/2012, 18:05:31,              9.49,              5.55
  31694,8/17/2012, 18:05:33,              9.64,              5.45
  31695,8/17/2012, 18:05:35,              9.52,              5.36
  31696,8/17/2012, 18:05:37,              9.54,              5.31
  31697,8/17/2012, 18:05:39,              9.47,              5.27
  31698,8/17/2012, 18:05:41,              9.44,              5.22
  31699,8/17/2012, 18:05:43,              9.47,              5.17
  31700,8/17/2012, 18:05:45,              8.79,              5.13
  31701,8/17/2012, 18:05:47,              6.19,              5.08
  31702,8/17/2012, 18:05:49,              3.22,              5.13
  31703,8/17/2012, 18:06:55,              2.69,              7.23
  31704,8/17/2012, 18:06:57,              4.52,              7.19
  31705,8/17/2012, 18:06:59,              6.42,              7.19
  31706,8/17/2012, 18:07:01,              8.64,              7.14
  31707,8/17/2012, 18:07:03,              9.69,              7.09
  31708,8/17/2012, 18:07:05,              9.59,              6.95
  31709,8/17/2012, 18:07:07,              9.49,              6.81
  31710,8/17/2012, 18:07:09,              9.59,              6.63
  31711,8/17/2012, 18:07:11,              9.49,              6.44
  31712,8/17/2012, 18:07:13,              9.52,              6.30
  31713,8/17/2012, 18:07:15,              9.54,              6.11
  31714,8/17/2012, 18:07:17,              9.52,              5.97
  31715,8/17/2012, 18:07:19,              9.54,              5.83
  31716,8/17/2012, 18:07:21,              9.47,              5.73
  31717,8/17/2012, 18:07:23,              9.44,              5.64
  31718,8/17/2012, 18:07:25,              9.42,              5.55
  31719,8/17/2012, 18:07:27,              9.59,              5.45
  31720,8/17/2012, 18:07:29,              9.49,              5.41
  31721,8/17/2012, 18:07:31,              9.44,              5.36
  31722,8/17/2012, 18:07:33,              9.22,              5.27
  31723,8/17/2012, 18:07:35,              7.04,              5.22
  31724,8/17/2012, 18:07:37,              5.57,              5.22
  31725,8/17/2012, 18:07:39,              4.42,              5.27
  31726,8/17/2012, 18:07:41,              1.69,              5.41
  31727,8/17/2012, 18:08:47,              2.79,              7.19
  31728,8/17/2012, 18:08:49,              4.87,              7.19
  31729,8/17/2012, 18:08:51,              7.17,              7.14
  31730,8/17/2012, 18:08:53,              9.07,              7.14
  31731,8/17/2012, 18:08:55,              9.39,              7.09
  31732,8/17/2012, 18:08:57,              9.44,              6.91
  31733,8/17/2012, 18:08:59,              9.39,              6.72
  31734,8/17/2012, 18:09:01,              9.42,              6.58
  31735,8/17/2012, 18:09:03,              9.47,              6.39
  31736,8/17/2012, 18:09:05,              9.42,              6.20
  31737,8/17/2012, 18:09:07,              9.44,              6.06
  31738,8/17/2012, 18:09:09,              9.39,              5.92
  31739,8/17/2012, 18:09:11,              9.42,              5.78
  31740,8/17/2012, 18:09:13,              9.39,              5.73
  31741,8/17/2012, 18:09:15,              9.37,              5.59
  31742,8/17/2012, 18:09:17,              9.39,              5.50
  31743,8/17/2012, 18:09:19,              9.37,              5.45
  31744,8/17/2012, 18:09:21,              9.42,              5.36
  31745,8/17/2012, 18:09:23,              9.52,              5.31
  31746,8/17/2012, 18:09:25,              9.37,              5.22
  31747,8/17/2012, 18:09:27,              9.49,              5.22
  31748,8/17/2012, 18:09:29,              8.02,              5.17
  31749,8/17/2012, 18:09:31,              5.64,              5.13
  31750,8/17/2012, 18:09:33,              3.02,              5.22
  31751,8/17/2012, 18:50:59,              9.42,              8.08
  31752,8/17/2012, 18:51:01,              9.47,              7.80
  31753,8/17/2012, 18:51:03,              9.42,              7.52
  31754,8/17/2012, 18:51:05,              9.39,              7.28
  31755,8/17/2012, 18:51:07,              9.42,              7.05
  31756,8/17/2012, 18:51:09,              9.47,              6.86
  31757,8/17/2012, 18:51:11,              9.47,              6.67
  31758,8/17/2012, 18:51:13,              9.42,              6.53
  31759,8/17/2012, 18:51:15,              9.42,              6.34
  31760,8/17/2012, 18:51:17,              9.47,              6.25
  31761,8/17/2012, 18:51:19,              9.37,              6.11
  31762,8/17/2012, 18:51:21,              9.42,              6.02
  31763,8/17/2012, 18:51:23,              9.37,              5.92
  31764,8/17/2012, 18:51:25,              9.39,              5.83
  31765,8/17/2012, 18:51:27,              9.42,              5.73
  31766,8/17/2012, 18:51:29,              9.47,              5.69
  31767,8/17/2012, 18:51:31,              9.34,              5.64
  31768,8/17/2012, 18:51:33,              7.32,              5.59
  31769,8/17/2012, 18:51:35,              4.64,              5.59
  31770,8/17/2012, 18:51:37,              1.52,              5.59
  31771,8/17/2012, 18:51:59,              1.87,              6.25
  31772,8/17/2012, 18:52:01,              3.94,              6.25
  31773,8/17/2012, 18:52:03,              5.89,              6.25
  31774,8/17/2012, 18:52:05,              7.24,              6.25
  31775,8/17/2012, 18:52:07,              9.09,              6.25
  31776,8/17/2012, 18:52:09,              9.24,              6.25
  31777,8/17/2012, 18:52:11,              9.27,              6.16
  31778,8/17/2012, 18:52:13,              9.24,              6.11
  31779,8/17/2012, 18:52:15,              9.32,              6.02
  31780,8/17/2012, 18:52:17,              9.32,              5.92
  31781,8/17/2012, 18:52:19,              9.34,              5.83
  31782,8/17/2012, 18:52:21,              9.34,              5.78
  31783,8/17/2012, 18:52:23,              9.27,              5.73
  31784,8/17/2012, 18:52:25,              9.34,              5.64
  31785,8/17/2012, 18:52:27,              9.24,              5.59
  31786,8/17/2012, 18:52:29,              9.37,              5.55
  31787,8/17/2012, 18:52:31,              9.24,              5.50
  31788,8/17/2012, 18:52:33,              9.32,              5.45
  31789,8/17/2012, 18:52:35,              9.29,              5.45
  31790,8/17/2012, 18:52:37,              9.27,              5.41
  31791,8/17/2012, 18:52:39,              9.29,              5.36
  31792,8/17/2012, 18:52:41,              9.17,              5.36
  31793,8/17/2012, 18:52:43,              9.32,              5.36
  31794,8/17/2012, 18:52:45,              9.37,              5.31
  31795,8/17/2012, 18:52:47,              9.29,              5.27
  31796,8/17/2012, 18:52:49,              7.79,              5.27
  31797,8/17/2012, 18:52:51,              5.19,              5.27
  31798,8/17/2012, 18:52:53,              2.24,              5.36
  31799,8/17/2012, 18:53:19,              1.67,              6.20
  31800,8/17/2012, 18:53:21,              3.74,              6.25
  31801,8/17/2012, 18:53:23,              5.74,              6.25
  31802,8/17/2012, 18:53:25,              7.87,              6.25
  31803,8/17/2012, 18:53:27,              9.27,              6.25
  31804,8/17/2012, 18:53:29,              9.27,              6.25
  31805,8/17/2012, 18:53:31,              9.37,              6.16
  31806,8/17/2012, 18:53:33,              9.29,              6.06
  31807,8/17/2012, 18:53:35,              9.29,              5.97
  31808,8/17/2012, 18:53:37,              9.32,              5.88
  31809,8/17/2012, 18:53:39,              9.24,              5.83
  31810,8/17/2012, 18:53:41,              9.39,              5.73
  31811,8/17/2012, 18:53:43,              9.39,              5.69
  31812,8/17/2012, 18:53:45,              9.39,              5.59
  31813,8/17/2012, 18:53:47,              9.42,              5.59
  31814,8/17/2012, 18:53:49,              9.39,              5.55
  31815,8/17/2012, 18:53:51,              9.39,              5.45
  31816,8/17/2012, 18:53:53,              9.47,              5.45
  31817,8/17/2012, 18:53:55,              9.42,              5.41
  31818,8/17/2012, 18:53:57,              9.47,              5.36
  31819,8/17/2012, 18:53:59,              9.47,              5.36
  31820,8/17/2012, 18:54:01,              9.39,              5.36
  31821,8/17/2012, 18:54:03,              9.44,              5.31
  31822,8/17/2012, 18:54:05,              9.32,              5.27
  31823,8/17/2012, 18:54:07,              9.32,              5.27
  31824,8/17/2012, 18:54:09,              8.99,              5.22
  31825,8/17/2012, 18:54:11,              6.39,              5.22
  31826,8/17/2012, 18:54:13,              3.49,              5.27
  31827,8/17/2012, 18:54:47,              1.77,              6.30
  31828,8/17/2012, 18:54:49,              3.84,              6.34
  31829,8/17/2012, 18:54:51,              5.97,              6.34
  31830,8/17/2012, 18:54:53,              8.19,              6.34
  31831,8/17/2012, 18:54:55,              9.27,              6.34
  31832,8/17/2012, 18:54:57,              9.37,              6.30
  31833,8/17/2012, 18:54:59,              9.27,              6.20
  31834,8/17/2012, 18:55:01,              9.44,              6.11
  31835,8/17/2012, 18:55:03,              9.47,              6.02
  31836,8/17/2012, 18:55:05,              9.37,              5.92
  31837,8/17/2012, 18:55:07,              9.27,              5.83
  31838,8/17/2012, 18:55:09,              9.37,              5.73
  31839,8/17/2012, 18:55:11,              9.37,              5.73
  31840,8/17/2012, 18:55:13,              9.47,              5.64
  31841,8/17/2012, 18:55:15,              9.27,              5.59
  31842,8/17/2012, 18:55:17,              9.44,              5.55
  31843,8/17/2012, 18:55:19,              9.34,              5.45
  31844,8/17/2012, 18:55:21,              9.34,              5.45
  31845,8/17/2012, 18:55:23,              9.44,              5.41
